price_per_unit,id,product_name,vendor
$2.40/100g,1702340,Salted Roasted Pumpkin Seeds,Loblaws
$1.00/100g,1702341,Salted Roasted Sunflower Seeds,Loblaws
$1.60/100g,1702343,Salted Toasted Corn,Loblaws
$4.33/100g,1702350,Salty Date And Almond Crackers ,Loblaws
$0.99/100g,1702351,Salty Peanuts,Loblaws
$1.19/100g,1702351,Salty Peanuts,Loblaws
$0.40/1ea,1702352,Sambucus Cold & Flu Relief Elderberry Adult Gummies,Loblaws
$0.40/1ea,1702353,Sambucus Cold & Flu Relief Elderberry Kids Gummies,Loblaws
$12.08/100ml,1702354,Sambucus Cold and Flu Care Immune Standardized Elderberry ,Loblaws
$11.66/100ml,1702354,Sambucus Cold and Flu Care Immune Standardized Elderberry ,Loblaws
$0.37/1ea,1702355,Sambucus Gummies,Loblaws
$12.91/100ml,1702356,"Sambucus, Cold and Flu Care Standardized Elderberry Kids 120ml Syrup",Loblaws
$12.49/100ml,1702356,"Sambucus, Cold and Flu Care Standardized Elderberry Kids 120ml Syrup",Loblaws
$14.99/100ml,1702357,"Sambucus, Cold and Flu Care Standardized Elderberry Organic 120ml Syrup",Loblaws
$14.16/100ml,1702357,"Sambucus, Cold and Flu Care Standardized Elderberry Organic 120ml Syrup",Loblaws
$0.96/100g,1702359,Samosa Jalapeño & Cheese,Loblaws
$0.96/100g,1702360,Samosa Masala Dosa,Loblaws
$0.96/100g,1702363,Samosa Spinach Paneer,Loblaws
$0.96/100g,1702364,Samosa Tandoori Paneer,Loblaws
$7.33/100g,1702366,San Daniele Panini Trio    ,Loblaws
$1.51/100ml,1702368,San Marzano Peeled Tomatoes,Loblaws
$0.75/100ml,1702369,San Marzano Tomato,Loblaws
$0.82/100ml,1702370,San Marzano Tomatoes,Loblaws
$0.35/100ml,1702371,San Marzano Type Tomatoes,Loblaws
$3.92/100g,1702372,Sandwhich Thins Cauliflower Original,Loblaws
$2.00/100g,1702373,Sandwich Cookies Chocolate Vanilla Organic,Loblaws
$1.84/100g,1702374,Sandwich Cookies Maple Leaf Organic,Loblaws
$0.85/100ml,1702380,Sandwich Spread,Loblaws
$1.41/100g,1702386,Sardines,Loblaws
$2.82/100g,1702387,Sardines Boneless Fillets Olive Oil,Loblaws
$2.82/100g,1702388,Sardines Boneless Fillets Spring Water,Loblaws
$1.69/100g,1702394,"Sardines, Hot Peppers",Loblaws
$3.10/100g,1702396,"Sardines, Lightly Smoked In Soy Oil",Loblaws
$3.10/100g,1702397,"Sardines, Mediterranean",Loblaws
$1.69/100g,1702398,"Sardines, Soy Oil",Loblaws
$1.69/100g,1702399,"Sardines, Spring Water",Loblaws
$1.69/100g,1702400,"Sardines, Tomato Sauce",Loblaws
$1.66/100ml,1702401,Satay Sauce,Loblaws
$1.16/100ml,1702403,Sauce,Loblaws
$2.03/100ml,1702406,"Sauce BBQ, Maple Bourbon",Loblaws
$1.16/100ml,1702411,Sauce Honey Garlic,Loblaws
$1.16/100ml,1702413,Sauce Maple,Loblaws
$9.96/100g,1702415,Sauce Mix Parmesan & Garlic,Loblaws
$7.78/100g,1702416,Sauce Mix Rosée,Loblaws
$6.12/100g,1702417,"Sauce Mix, BBQ",Loblaws
$17.45/100g,1702421,"Sauce Mix, Pork",Loblaws
$1.66/100ml,1702424,Sauce Pad Thai,Loblaws
$1.16/100ml,1702426,Sauce Rib & Chicken,Loblaws
$1.67/100ml,1702433,Sauce Vodka     ,Loblaws
$1.16/100ml,1702434,Sauce Western Smokehouse,Loblaws
$0.44/100ml,1702438,"Sauce, Passata Cucina Fresca",Loblaws
$0.59/100ml,1702438,"Sauce, Passata Cucina Fresca",Loblaws
$0.59/100ml,1702442,Sauerkraut,Loblaws
$1.73/100g,1702446,Sausage & Egg Breakfast Sandwiches,Loblaws
$1.74/100g,1702446,Sausage & Egg Breakfast Sandwiches,Loblaws
$2.23/100g,1702447,Sausage & Three Cheese Breakfast Bites,Loblaws
$0.95/100g,1702448,Sausage And Penne,Loblaws
$0.88/100g,1702449,Sausage Buns,Loblaws
$0.77/100g,1702449,Sausage Buns,Loblaws
$0.95/100g,1702450,Sausage Buns Brizzolio Extra Soft,Loblaws
$0.83/100g,1702450,Sausage Buns Brizzolio Extra Soft,Loblaws
$4.57/100g,1702451,Sausage Cacciatore Hot,Loblaws
$4.57/100g,1702452,Sausage Cacciatore Mild,Loblaws
$1.40/100g,1702454,"Sausage Honey Garlic Italian, Value Pack",Loblaws
$1.50/100g,1702455,Sausage Mild Italian,Loblaws
$4.66/100g,1702458,Sausage Snacks Snack Sticks Original,Loblaws
$1.00/100ml,1702460,Sauvignon Blanc Dealcoholized Wine,Loblaws
$4.26/100g,1702465,Savory Pot Roast,Loblaws
$1.32/100g,1702469,Savoury Butter Rolls,Loblaws
$1.18/100g,1702469,Savoury Butter Rolls,Loblaws
$0.92/100g,1702471,Savoury Homefries,Loblaws
$0.46/100g,1702471,Savoury Homefries,Loblaws
$1.05/100g,1702476,Scalloped Potatoes,Loblaws
$2.69/100g,1702477,"Scalloped Potatoes, Au Gratin",Loblaws
$1.77/100g,1702486,Scooby-Doo - Fruit Flavoured Snacks,Loblaws
$0.75/100ml,1702487,Scooby-Doo Shaped Pasta,Loblaws
$0.42/100ml,1702488,Scoop Shop Banana Split Flavoured Ice Cream,Loblaws
$0.42/100ml,1702489,Scoop Shop Birthday Cake Ice Cream ,Loblaws
$0.42/100ml,1702490,Scoop Shop Cotton Candy Ice Cream ,Loblaws
$0.42/100ml,1702491,Scoop Shop Mango Ice Cream,Loblaws
$0.42/100ml,1702492,Scoop Shop Mint Chocolate Ice Cream,Loblaws
$0.42/100ml,1702493,Scoop Shop Tiger Tail Ice Cream,Loblaws
$0.42/100ml,1702494,Scoop Shop Vanilla Ice Cream,Loblaws
$2.55/100g,1702495,Scoops! tortilla chips 215g,Loblaws
$5.99/100g,1702498,Scottish Atlantic Salmon Peat-Smoked ,Loblaws
$2.17/100g,1702501,Scottish Haddock Fillets,Loblaws
$2.75/100g,1702511,Sea Salt & Malt Vinegar flavour kettle cooked potato chips 200g,Loblaws
$2.12/100g,1702513,Sea Salt & Pepper Flavoured Potato Chips,Loblaws
$1.27/100g,1702513,Sea Salt & Pepper Flavoured Potato Chips,Loblaws
$3.02/100g,1702515,Sea Salt & Vinegar Flavoured Original Popped Potato Snack,Loblaws
$5.29/100g,1702516,Sea Salt and Caramel Dark Chocolate Squares,Loblaws
$2.96/100g,1702517,Sea Salt And Cider Vinegar Organic,Loblaws
$2.59/100g,1702517,Sea Salt And Cider Vinegar Organic,Loblaws
$1.75/100g,1702518,Sea Salt and Cracked Pepper Kettle Cooked Chips,Loblaws
$1.25/100g,1702518,Sea Salt and Cracked Pepper Kettle Cooked Chips,Loblaws
$2.20/100g,1702519,Sea Salt and Malt Vinegar Haddock Bites,Loblaws
$2.46/100g,1702521,Sea Salt Baked Pita Crackers,Loblaws
$2.49/100g,1702522,Sea Salt Brown Rice Cakes,Loblaws
$1.05/100ml,1702523,Sea Salt Caramel,Loblaws
$1.48/100ml,1702523,Sea Salt Caramel,Loblaws
$1.89/100g,1702524,Sea Salt Crackers,Loblaws
$1.62/100g,1702524,Sea Salt Crackers,Loblaws
$5.49/100g,1702525,Sea Salt Dark Bar,Loblaws
$4.99/100g,1702526,Sea Salt Dark Chocolate,Loblaws
$2.46/100g,1702529,Sea Salt Garden Stix,Loblaws
$3.02/100g,1702534,Sea Salt Original Popped Potato Snack,Loblaws
$1.59/100g,1702537,Sea Salt Purple Kernel Popcorn,Loblaws
$3.87/100g,1702539,Sea Salt Tortilla,Loblaws
$22.00/1lb,1702544,"Sea Scallops 25-35, Previously Frozen, Packaged",Loblaws
$0.84/100g,1702547,Seafood Lasagna,Loblaws
$0.88/100g,1702547,Seafood Lasagna,Loblaws
$1.87/100g,1702567,Seasoned Hummus Everything Bagel,Loblaws
$1.59/100g,1702567,Seasoned Hummus Everything Bagel,Loblaws
$3.05/100g,1702569,Seasoned Popcorn,Loblaws
$2.00/100g,1702573,Seasoned Pretzel Pieces All Dressed,Loblaws
$2.15/100g,1702573,Seasoned Pretzel Pieces All Dressed,Loblaws
$2.00/100g,1702574,Seasoned Pretzel Pieces Cinnamon Brown Sugar,Loblaws
$2.15/100g,1702574,Seasoned Pretzel Pieces Cinnamon Brown Sugar,Loblaws
$2.00/100g,1702575,Seasoned Pretzel Pieces Sour Cream & Chive,Loblaws
$2.15/100g,1702576,Seasoned Pretzel Pieces Spicy Dill Pickle,Loblaws
$2.00/100g,1702576,Seasoned Pretzel Pieces Spicy Dill Pickle,Loblaws
$4.75/100g,1702578,Seasoned Salmon Poke,Loblaws
$4.75/100g,1702584,Seasoned Tuna Poke,Loblaws
$7.13/100g,1702595,Seasoning Blend Garlic & Herb,Loblaws
$7.13/100g,1702598,Seasoning Blend Original,Loblaws
$7.13/100g,1702600,Seasoning Blend Table Blend,Loblaws
$2.27/100g,1702608,Seaweed Rice Crackers,Loblaws
$23.41/100g,1702612,Seaweed Snacks Crispy Original Flavour,Loblaws
$16.64/100g,1702613,Seaweed Snacks Tempura Original Flavour,Loblaws
$0.75/100g,1702619,Seeds and Grains Bread,Loblaws
$0.72/100g,1702619,Seeds and Grains Bread,Loblaws
$0.67/100g,1702619,Seeds and Grains Bread,Loblaws
$3.20/100ml,1702620,Select Seafood Salad Marinated   ,Loblaws
$3.20/100ml,1702621,Select Shrimp Herb & Garlic Marinated ,Loblaws
$3.20/100ml,1702622,Select Shrimp Spicy Jalapeño Marinated,Loblaws
$4.58/100g,1702629,Semi-Soft Ripened Cheese Mini Gouda Taste 24% M.F.,Loblaws
$4.16/100g,1702629,Semi-Soft Ripened Cheese Mini Gouda Taste 24% M.F.,Loblaws
$3.55/100g,1702631,Semi-Sweet Chocolate Chips,Loblaws
$0.28/1ea,1702635,Sensitive Facial Cleansing Towelettes with Cotton Extract,Loblaws
$1.00/100g,1702640,Sesame Bagels,Loblaws
$0.95/100g,1702640,Sesame Bagels,Loblaws
$0.89/100g,1702640,Sesame Bagels,Loblaws
$0.59/100g,1702643,Sesame Bread Thick Sliced,Loblaws
$0.52/100g,1702643,Sesame Bread Thick Sliced,Loblaws
$3.99/100ml,1702652,Sesame Oil,Loblaws
$1.00/100g,1702653,Sesame Rice Crackers,Loblaws
$0.57/100g,1702656,Sesame Seed Bagels,Loblaws
$0.59/100g,1702656,Sesame Seed Bagels,Loblaws
$2.40/100g,1702663,Sesame Sticks,Loblaws
$0.88/100g,1702668,Shahi Paneer,Loblaws
$0.66/100g,1702669,Shahi Paneer,Loblaws
$3.16/100g,1702670,Shake 'n Bake Coating Mix Crispy Southern Fried,Loblaws
$3.16/100g,1702671,Shake 'n Bake Coating Mix Original Crispy,Loblaws
$4.33/100g,1702672,Shallot & Chive,Loblaws
$3.99/100g,1702672,Shallot & Chive,Loblaws
$4.00/100ml,1702680,"Shampoo, Green Apple & Ginger",Loblaws
$1.71/100g,1702685,Sharp Cheddar Macaroni And Cheese Dinner,Loblaws
$15.10/100g,1702688,Shea Butter Hand Repair Cream,Loblaws
$15.99/100g,1702688,Shea Butter Hand Repair Cream,Loblaws
$4.00/100g,1702691,Shelled Hemp Seeds and Whole Black Chia,Loblaws
$1.76/100g,1702693,Shells & Real Aged Chedder Macaroni &  Cheese,Loblaws
$2.35/100g,1702694,Shells & Vegan Cheese,Loblaws
$1.56/100g,1702695,Shells & White Cheddar Macaroni & Cheese,Loblaws
$0.33/100g,1702696,"Shells, Large",Loblaws
$0.39/100g,1702696,"Shells, Large",Loblaws
$2.00/100g,1702699,Shepherd's Pie,Loblaws
$1.27/100g,1702699,Shepherd's Pie,Loblaws
$2.00/100g,1702700,Shepherd's Pie,Loblaws
$1.27/100g,1702700,Shepherd's Pie,Loblaws
$5.30/100g,1702704,Shepherd'S Pie Seasoning Mix,Loblaws
$5.30/100g,1702705,"Shepherd'S Pie, Gluten-Free, 25% Less Salt Seasoning Mix",Loblaws
$0.53/100ml,1702706,Sherbet Raspberry Lemon-Lime,Loblaws
$1.33/100ml,1702709,Shiho No Shizuku Soy Sauce,Loblaws
$2.86/100g,1702711,Shiitake Mushroom Crisps,Loblaws
$0.67/100g,1702711,Shiitake Mushroom Crisps,Loblaws
$1.72/100g,1702715,"Shin Brand Cup Noodle, Oolongmen Shin",Loblaws
$1.08/100g,1702720,Shin Noodles With Soup Mix Gourmet Spicy,Loblaws
$1.25/100g,1702722,Shirataki Pasta Penne with Oat,Loblaws
$1.25/100g,1702723,Shirataki Pasta Rice with Oat,Loblaws
$1.25/100g,1702724,Shirataki Pasta Spaghetti with Oat,Loblaws
$0.96/100g,1702731,Shirriff Pie Crust Mix ,Loblaws
$2.00/100ml,1702735,Shoda Double Fermented Soy Sauce,Loblaws
$0.37/100g,1702736,Shoestring Fries,Loblaws
$0.50/100g,1702736,Shoestring Fries,Loblaws
$4.28/100g,1702744,Shredded Asiago Cheese,Loblaws
$5.71/100g,1702744,Shredded Asiago Cheese,Loblaws
$1.53/100g,1702746,Shredded Cheddar Cheese With Habanero ,Loblaws
$1.87/100g,1702746,Shredded Cheddar Cheese With Habanero ,Loblaws
$1.56/100g,1702746,Shredded Cheddar Cheese With Habanero ,Loblaws
$3.50/100g,1702747,Shredded Cheese Parmesan 27% M.F.,Loblaws
$4.00/100g,1702747,Shredded Cheese Parmesan 27% M.F.,Loblaws
$1.00/100g,1702748,Shredded Coconut,Loblaws
$2.20/100g,1702749,Shredded Coconut Unsweetened,Loblaws
$2.03/100g,1702751,Shredded Farmer's Marble Cheese,Loblaws
$1.63/100g,1702752,Shredded Feta Cheese,Loblaws
$2.00/100g,1702752,Shredded Feta Cheese,Loblaws
$1.67/100g,1702752,Shredded Feta Cheese,Loblaws
$2.03/100g,1702754,Shredded Medium Cheddar,Loblaws
$2.03/100g,1702756,Shredded Mild White Cheddar Cheese,Loblaws
$2.03/100g,1702757,Shredded Mozzarella,Loblaws
$1.56/100g,1702758,Shredded Mozzarella Cheese,Loblaws
$2.03/100g,1702761,Shredded Nacho Cheese Blend,Loblaws
$1.70/100g,1702762,Shredded Natural Cheese Blend Italiano 4 Formaggi 24 % M.F.,Loblaws
$2.03/100g,1702763,Shredded Old White Cheddar Cheese,Loblaws
$4.28/100g,1702764,Shredded Parmesan Cheese,Loblaws
$5.71/100g,1702764,Shredded Parmesan Cheese,Loblaws
$2.03/100g,1702765,Shredded Part Skimmed Mozzarella,Loblaws
$4.28/100g,1702767,Shredded Romano Cheese,Loblaws
$5.71/100g,1702767,Shredded Romano Cheese,Loblaws
$0.94/100g,1702768,Shredded Wheat Big Biscuit Cereal,Loblaws
$0.70/100g,1702768,Shredded Wheat Big Biscuit Cereal,Loblaws
$0.86/100g,1702769,Shreddies Cereal Original Family Size,Loblaws
$0.86/100g,1702770,"Shreddies Honey, Family Size",Loblaws
$0.91/100g,1702771,Shreddies Original Cereals,Loblaws
$0.68/100g,1702771,Shreddies Original Cereals,Loblaws
$4.70/100g,1702774,Shrimp Cakes,Loblaws
$2.87/100g,1702775,Shrimp Chips,Loblaws
$1.72/100g,1702776,Shrimp Cracker,Loblaws
$1.37/100g,1702777,Shrimp Crackers,Loblaws
$1.25/100g,1702777,Shrimp Crackers,Loblaws
$1.72/100g,1702778,Shrimp Crackers Spicy Flavour,Loblaws
$1.98/100g,1702782,Shrimp Flavour Instant Noodle Soup,Loblaws
$2.86/100g,1702785,Shrimp Ring,Loblaws
$3.74/100g,1702786,Shrimp Ring,Loblaws
$1.40/100g,1702793,Side Dish Basmati Rice,Loblaws
$1.40/100g,1702794,Side Dish Quinoa,Loblaws
$1.86/100g,1702795,Side Dishes Mexican Rice ,Loblaws
$2.21/100g,1702797,Sidekicks Chicken Pasta Side Dish,Loblaws
$2.07/100g,1702798,Sidekicks Parmesan Pesto Pasta Side Dish,Loblaws
$2.10/100g,1702799,Sidekicks Pasta Garlic Alfredo Fettuccine,Loblaws
$2.21/100g,1702800,Sidekicks Pasta Side Dish Chicken & Broccoli ,Loblaws
$2.04/100g,1702801,Sidekicks Pasta Side Dish Creamy Garlic Raffaello,Loblaws
$2.25/100g,1702802,Sidekicks Pasta Side Dish Creamy Parmesan ,Loblaws
$2.08/100g,1702803,Sidekicks Pasta Side Dish Creamy Chicken Fusilli ,Loblaws
$2.10/100g,1702804,Sidekicks Pasta Side Dish Fettuccine Alfredo ,Loblaws
$2.10/100g,1702805,Sidekicks Rice & Vermicelli  Harvest Chicken ,Loblaws
$1.82/100g,1702806,Sidekicks Rice & Vermicelli Chicken Fried Rice,Loblaws
$2.11/100g,1702807,Sidekicks Rice & Vermicelli Country Mushroom ,Loblaws
$2.43/100g,1702813,Signature Cuts Haddock Fish Sticks,Loblaws
$2.28/100g,1702813,Signature Cuts Haddock Fish Sticks,Loblaws
$2.43/100g,1702814,Signature Cuts Tempura Battered Haddock,Loblaws
$2.28/100g,1702814,Signature Cuts Tempura Battered Haddock,Loblaws
$9.59/100ml,1702815,Signature Facial Moisturiser All Skin Types,Loblaws
$3.33/100g,1702817,Signature Hot Chocolate Mix 40% Cocoa,Loblaws
$4.00/100g,1702817,Signature Hot Chocolate Mix 40% Cocoa,Loblaws
$3.33/100g,1702818,Signature Hot Chocolate Mix Salted Caramel,Loblaws
$3.83/100g,1702818,Signature Hot Chocolate Mix Salted Caramel,Loblaws
$4.16/100g,1702819,"SIGNATURE HOT CHOCOLATE, 40% Cocoa",Loblaws
$4.16/100g,1702820,"SIGNATURE HOT CHOCOLATE, Salted Caramel",Loblaws
$2.60/100ml,1702821,Signature Hydrating Body Lotion All Skin Types,Loblaws
$10.83/100ml,1702822,Signature Night Cream Moisture Restoring All Skin Types,Loblaws
$7.99/100ml,1702823,Signature Revitalising Facial Scrub All Skin Types,Loblaws
$1.01/100g,1702830,Silverado Beef Chili With Beans,Loblaws
$0.70/100g,1702830,Silverado Beef Chili With Beans,Loblaws
$1.40/100ml,1702831,Simmering Sauce - Butter Chicken,Loblaws
$3.33/100g,1702834,"Simply Bake Classic Shrimp Scampi with Garlic, Butter, and Parmesan Cheese, 100% Whole, Tail-Off Shrimp, Frozen",Loblaws
$2.31/100g,1702838,Simply Chicken Broccoli Alfredo,Loblaws
$2.31/100g,1702839,Simply Chicken Pesto Veg,Loblaws
$2.29/100g,1702840,Simply Chicken Stir Fry,Loblaws
$5.41/100g,1702841,Simply Creamy Instant Coffee Single-serve Sachets,Loblaws
$5.90/100g,1702841,Simply Creamy Instant Coffee Single-serve Sachets,Loblaws
$3.47/100g,1702841,Simply Creamy Instant Coffee Single-serve Sachets,Loblaws
$3.81/100g,1702841,Simply Creamy Instant Coffee Single-serve Sachets,Loblaws
$0.97/100g,1702842,Simply Delicious Muesli,Loblaws
$1.50/100g,1702843,"Simply Hot Chocolate, Canister",Loblaws
$1.37/100g,1702843,"Simply Hot Chocolate, Canister",Loblaws
$2.12/100g,1702844,Simply Meatball Marinara ,Loblaws
$1.07/100g,1702846,Simply Nutty Muesli,Loblaws
$4.11/100g,1702849,Simply Real Bar Peanut Butter Chocolate,Loblaws
$4.11/100g,1702850,Simply Real Bar Superfood Slam,Loblaws
$1.12/100g,1702852,Simply Steam Cut Broccoli & Cauliflower with Cheese Sauce,Loblaws
$2.35/100g,1702853,Simply Steamers Creamy Spinach & Tomato Linguini,Loblaws
$1.91/100g,1702857,Simulated Ground Sausage Veggie Chorizo Ground Sausage,Loblaws
$1.47/100g,1702857,Simulated Ground Sausage Veggie Chorizo Ground Sausage,Loblaws
$6.81/100g,1702860,Single Serve Coffee Cups Chocolate Fudge Brownie Medium Roast,Loblaws
$6.81/100g,1702861,Single Serve Coffee Cups Cinnamon Bun Medium Roast,Loblaws
$6.81/100g,1702862,Single Serve Coffee Cups Crème Brûlée Medium Roast,Loblaws
$0.57/1ea,1702863,Single Serve Coffee Cups Hazelnut Vanilla Medium Roast,Loblaws
$0.57/1ea,1702864,Single Serve Coffee Cups Organic Coffee Medium Dark Roast,Loblaws
$10.71/100g,1702865,"Single Serve Coffee Pod, Dark Roast",Loblaws
$7.13/100g,1702865,"Single Serve Coffee Pod, Dark Roast",Loblaws
$10.71/100g,1702866,"Single Serve Coffee Pods, Decaf",Loblaws
$7.13/100g,1702866,"Single Serve Coffee Pods, Decaf",Loblaws
$10.71/100g,1702867,"Single Serve Coffee Pods, Original 12 Pods",Loblaws
$7.13/100g,1702867,"Single Serve Coffee Pods, Original 12 Pods",Loblaws
$0.67/1ea,1702868,"Single Serve K-Cup Compatible Capsules, 100% Ethiopian, Medium Roast",Loblaws
$0.67/1ea,1702869,"Single Serve K-Cup Compatible Capsules, Medium-Dark Roast",Loblaws
$7.00/100g,1702873,Single-Origin Colombia K-Cup Coffee Pods,Loblaws
$0.97/100g,1702874,Singles Original Slices,Loblaws
$0.97/100g,1702876,Singles Original Thick Slices,Loblaws
$1.46/100g,1702876,Singles Original Thick Slices,Loblaws
$12.47/100g,1702878,"Singles, Lemon Lime",Loblaws
$9.98/100g,1702879,"Singles, Pink Lemonade",Loblaws
$18.71/100g,1702880,"Singles, Raspberry Ice",Loblaws
$8.31/100g,1702881,"Singles, Raspberry Peach",Loblaws
$1.67/100g,1702883,Sirloin Beef Burger,Loblaws
$5.99/1lb,1702886,Sirloin Tip Oven Roast,Loblaws
$1.00/100g,1702889,Six-Cheese Thin and Crispy Pizza,Loblaws
$1.71/100g,1702889,Six-Cheese Thin and Crispy Pizza,Loblaws
$1.14/100g,1702889,Six-Cheese Thin and Crispy Pizza,Loblaws
$1.43/100g,1702891,Skillet Gnocchi ,Loblaws
$1.79/100g,1702892,Skillet Gnocchi ,Loblaws
$2.43/100g,1702892,Skillet Gnocchi ,Loblaws
$1.67/100g,1702893,Skillet Gnocchi ,Loblaws
$2.26/100g,1702893,Skillet Gnocchi ,Loblaws
$1.92/100g,1702894,"Skillet Gnocchi, Cheese Family Size",Loblaws
$0.92/100g,1702895,"Skillet Meals, Family Size Alfredo Chicken",Loblaws
$3.14/100g,1702907,SKOR Minis,Loblaws
$1.83/100g,1702907,SKOR Minis,Loblaws
$3.31/100g,1702908,"Skor, Toffee Bar",Loblaws
$1.08/100g,1702909,Skyr Yogurt Banana 2% High Protein,Loblaws
$0.93/100g,1702910,"Skyr Yogurt Plain 0%, High Protein,",Loblaws
$1.15/100g,1702911,"Skyr Yogurt Raspberry 2%, High Protein",Loblaws
$1.08/100g,1702911,"Skyr Yogurt Raspberry 2%, High Protein",Loblaws
$1.08/100g,1702912,Skyr Yogurt Strawberry 2%,Loblaws
$1.00/100g,1702914,"Skyr Yogurt Vanilla 0%, High Protein",Loblaws
$0.93/100g,1702914,"Skyr Yogurt Vanilla 0%, High Protein",Loblaws
$0.32/1ea,1702919,Sleep Well Sleep Aid Melatonin Mixed Berry Flavour,Loblaws
$4.27/100g,1702924,Sliced Almonds,Loblaws
$3.80/100g,1702924,Sliced Almonds,Loblaws
$1.15/100ml,1702925,Sliced Bamboo Shoots,Loblaws
$3.53/100g,1702927,Sliced Beef Chuck Rolls,Loblaws
$3.53/100g,1702928,Sliced Beef Plate Rolls,Loblaws
$3.79/100g,1702930,Sliced Blanched Almonds ,Loblaws
$4.29/100g,1702930,Sliced Blanched Almonds ,Loblaws
$3.99/100g,1702930,Sliced Blanched Almonds ,Loblaws
$1.10/100g,1702933,Sliced Brioche Bread,Loblaws
$0.45/100ml,1702934,Sliced Carrots,Loblaws
$1.90/100g,1702935,"Sliced Cheesecake Selection, 12 slices",Loblaws
$4.06/100g,1702937,Sliced Gouda Cheese,Loblaws
$3.53/100g,1702938,Sliced Lamb Shoulder Rolls,Loblaws
$4.33/100g,1702940,Sliced Light Swiss Cheese,Loblaws
$1.74/100g,1702941,"Sliced Loaf Cake, Marble",Loblaws
$1.74/100g,1702942,"Sliced Loaf Cake, Vanilla",Loblaws
$1.40/100g,1702943,Sliced Loaf White Bean & Millet Seed,Loblaws
$3.82/100g,1702945,Sliced Marble Cheddar Cheese,Loblaws
$3.82/100g,1702946,Sliced Medium Cheddar Cheese,Loblaws
$3.82/100g,1702947,Sliced Monterey Jack with Jalapeno Cheese,Loblaws
$0.60/100ml,1702948,Sliced Mushrooms,Loblaws
$0.40/100g,1702949,"Sliced Okra, Bhindi",Loblaws
$4.06/100g,1702950,Sliced Old White Cheddar Cheese,Loblaws
$1.00/100g,1702951,Sliced Peaches,Loblaws
$0.67/100g,1702951,Sliced Peaches,Loblaws
$0.83/100ml,1702952,Sliced Pears in Fruit Juice from Concentrate,Loblaws
$1.00/100g,1702956,Sliced Red Beets,Loblaws
$0.60/100g,1702956,Sliced Red Beets,Loblaws
$4.64/100g,1702959,Sliced Smoked Gouda Cheese,Loblaws
$0.25/100ml,1702961,Sliced Stewed Tomatoes,Loblaws
$1.00/100g,1702962,Sliced Strawberries,Loblaws
$0.67/100g,1702962,Sliced Strawberries,Loblaws
$4.33/100g,1702965,Sliced Swiss Cheese,Loblaws
$3.42/100g,1702966,Sliced Turkey Pepperoni,Loblaws
$1.01/100ml,1702969,Sliced Water Chestnuts,Loblaws
$0.67/100g,1702971,Sliced Whole Wheat Bread,Loblaws
$5.36/100g,1702974,Slinky Chocolate Style Creamy Hazelnut with Stévia,Loblaws
$3.20/100g,1702976,Slivered Almonds,Loblaws
$3.79/100g,1702977,Slivered Almonds ,Loblaws
$3.99/100g,1702977,Slivered Almonds ,Loblaws
$6.73/100g,1702979,"Sloppy Joe Seasoning Mix, Less Salt",Loblaws
$6.73/100g,1702980,"Sloppy Joes, Gluten-Free Seasoning Mix",Loblaws
$1.01/100g,1702981,Slow Burn Homestyle Pork Chili With Beans,Loblaws
$0.70/100g,1702981,Slow Burn Homestyle Pork Chili With Beans,Loblaws
$0.50/100ml,1702982,Slow Cooked Beans with Pork and Molasses,Loblaws
$5.53/100g,1702983,Slow Cookers Bbq Pulled Pork Seasoning Mix,Loblaws
$5.93/100g,1702984,Slow Cookers Beef Stew Seasoning Mix,Loblaws
$6.92/100g,1702985,Slow Cookers Pot Roast Seasoning Mix,Loblaws
$0.50/100ml,1702986,Slow-Cooked Beans In Tomato Sauce,Loblaws
$1.58/100ml,1702988,Small Batch Gelato Cookies And Cream,Loblaws
$1.58/100ml,1702989,Small Batch Gelato Earl Grey Lavender London Fog,Loblaws
$1.58/100ml,1702991,Small Batch Sorbetto Dairy Free Blueberry Limeade,Loblaws
$1.58/100ml,1702992,Small Batch Sorbetto Dairy Free Lemon Lime,Loblaws
"$1,583.51/100ml",1702993,Small Batch Sorbetto Dairy Free Passion Fruit Lemonade,Loblaws
$1.58/100ml,1702994,Small Batch Sorbetto Dairy Free Strawberry Rhubarb,Loblaws
$0.31/100ml,1703001,Small Red Beans,Loblaws
$1.17/100g,1703007,Smart Fiesta Burrito Dinner Kit,Loblaws
$1.69/100g,1703008,"Smart Fiesta Dinner Kit, Soft Taco",Loblaws
$9.12/100g,1703009,Smart Fiesta Seasoning Mix,Loblaws
$1.44/100g,1703010,Smart Fiesta Tortillas ,Loblaws
$1.09/100g,1703013,Smart Ones Creamy Rigatoni With Chicken & Broccoli Frozen Meal,Loblaws
$1.96/100g,1703013,Smart Ones Creamy Rigatoni With Chicken & Broccoli Frozen Meal,Loblaws
$1.06/100g,1703014,Smart Ones Fettuccine Alfredo,Loblaws
$1.90/100g,1703014,Smart Ones Fettuccine Alfredo,Loblaws
$1.09/100g,1703015,Smart Ones Homestyle Beef Pot Roast Frozen Meal,Loblaws
$1.96/100g,1703015,Smart Ones Homestyle Beef Pot Roast Frozen Meal,Loblaws
$1.09/100g,1703016,Smart Ones Santa Fe Style Rice & Beans Frozen Meal,Loblaws
$1.96/100g,1703016,Smart Ones Santa Fe Style Rice & Beans Frozen Meal,Loblaws
$1.09/100g,1703017,Smart Ones Three Cheese Ziti Marinara Frozen Meal,Loblaws
